1,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,1,0,0,0,0,0,0,48091,1065432,1113523,0,0,0,0,0,0,122419,2202006,2324425,2018
1,20108,NC,NC,Northern Air Cargo Inc.,1,359210,0,0,0,0,359210,473048,4327,477375,808844,0,0,0,0,808844,1052458,9770,1062228,2018
1,20416,NK,NK,Spirit Air Lines,3,29081619,0,0,2528836,2528836,31610455,29081619,2528836,31610455,63997667,0,0,5565015,5565015,69562682,63997667,5565015,69562682,2018
1,20397,OH,OH,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1,20304,OO,OO,SkyWest Airlines Inc.,3,7718601,0,0,0,0,7718601,7718601,0,7718601,18509402,0,0,0,0,18509402,18509402,0,18509402,2018
1,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,383900,383900,0,0,0,0,0,0,0,834814,834814,2018
1,20100,PO,PO,Polar Air Cargo Airways,3,2702434,808761,11467813,0,12276574,14979008,2702434,12276574,14979008,5474104,1962033,21260028,0,23222061,28696165,5474104,23222061,28696165,2018
1,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,3173913,0,0,1374684,1374684,4548597,3605952,1537296,5143248,6516582,0,0,3175518,3175518,9692100,8392084,3553659,11945743,2018
1,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,327303,15135,342438,0,0,0,0,0,0,667469,43725,711194,2018
1,19977,UA,UA,United Air Lines Inc.,3,120128303,49380913,54011106,31260979,134652998,254781301,120886857,135095219,255982076,237636702,97620436,105935311,64407817,267963564,505600266,239129660,268814169,507943829,2018
1,20195,WI,WI,Sky Lease Cargo,1,0,0,0,0,0,0,0,2131746,2131746,0,0,0,0,0,0,0,4668490,4668490,2018
1,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,21791,60597,82388,0,0,0,0,0,0,55729,154973,210702,2018
1,20377,X9,X9,Omni Air International LLC,2,0,0,0,0,0,0,375924,2691363,3067287,0,0,0,0,0,0,802044,5545449,6347493,2018
1,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,304290,246038,550328,0,0,0,0,0,0,687478,807982,1495460,2018
1,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
1,20452,YX,YX,Republic Airline,2,22451,0,0,0,0,22451,22451,0,22451,52500,0,0,0,0,52500,52500,0,52500,2018
1,19393,WN,WN,Southwest Airlines Co.,3,161138026,0,0,1834713,1834713,162972739,161332466,1834713,163167179,315017449,0,0,4296170,4296170,319313619,315397696,4296170,319693866,2018
12,20007,5Y,5Y,Atlas Air Inc.,3,0,0,0,0,0,0,17838218,29388348,47226566,0,0,0,0,0,0,34617460,65367845,99985305,2018
12,21161,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",1,0,0,0,0,0,0,568956,730538,1299494,0,0,0,0,0,0,2111233,2631018,4742251,2018
12,21352,0WQ,0WQ,Avjet Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0,0,0,0,0,0,81656,191011,272667,0,0,0,0,0,0,201690,471798,673488,2018
12,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,21712,2HQ,2HQ,Elite Airways LLC,1,120149,0,0,0,0,120149,297468,0,297468,307035,0,0,0,0,307035,991585,0,991585,2018
12,21974,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,306461,0,0,0,0,306461,337373,0,337373,841332,0,0,0,0,841332,926195,0,926195,2018
12,19917,5X,5X,United Parcel Service,3,52377000,11580000,18592000,2623000,32795000,85172000,52377000,32795000,85172000,97938000,22943000,37725000,5257000,65925000,163863000,97938000,65925000,163863000,2018
12,19874,8C,8C,Air Transport International,2,0,0,0,0,0,0,33886,631780,665666,0,0,0,0,0,0,112137,1680754,1792891,2018
12,20363,9E,9E,Endeavor Air Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,20190,9S,9S,Southern Air Inc.,2,1082193,2347642,4036823,0,6384465,7466658,1082193,6384465,7466658,2077709,5598636,8756152,0,14354788,16432497,2077709,14354788,16432497,2018
12,19805,AA,AA,American Airlines Inc.,3,183225048,39666096,20612267,47518703,107797066,291022114,183950477,108065723,292016200,345960844,75797308,40400670,97609584,213807562,559768406,347350008,214357788,561707796,2018
12,20453,ABX,ABX,ABX Air Inc,2,157837,0,0,0,0,157837,157837,0,157837,326406,0,0,0,0,326406,326406,0,326406,2018
12,19930,AS,AS,Alaska Airlines Inc.,3,58351163,0,0,1247068,1247068,59598231,58393891,1247068,59640959,124274679,0,0,2981090,2981090,127255769,124358971,2981090,127340061,2018
12,20409,B6,B6,JetBlue Airways,3,58371808,0,0,15760954,15760954,74132762,58371808,15760954,74132762,116905050,0,0,31565497,31565497,148470547,116905050,31565497,148470547,2018
12,21167,CP,CP,Compass Airlines,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,19790,DL,DL,Delta Air Lines Inc.,3,169260696,49938304,28205026,26005274,104148604,273409300,171295959,104193282,275489241,414326853,122242084,69042016,63657326,254941426,669268279,420310062,255050793,675360855,2018
12,20366,EV,EV,ExpressJet Airlines Inc.,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,20436,F9,F9,Frontier Airlines Inc.,3,20060908,0,0,2134220,2134220,22195128,20060908,2134220,22195128,34763616,0,0,3889954,3889954,38653570,34763616,3889954,38653570,2018
12,20107,FX,FX,Federal Express Corporation,3,68804108,12786072,23693428,1615229,38094729,106898837,70985605,39271361,110256966,125678000,24375000,48133000,3701000,76209000,201887000,129749323,78962000,208711323,2018
12,20368,G4,G4,Allegiant Air,3,14201521,0,0,0,0,14201521,14498951,109719,14608670,29156374,0,0,0,0,29156374,29816595,258352,30074947,2018
12,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0,0,0,0,0,0,129999,94093,224092,0,0,0,0,0,0,336424,253845,590269,2018
12,20402,GL,GL,Miami Air International,2,0,0,0,0,0,0,443923,136206,580129,0,0,0,0,0,0,1278214,392186,1670400,2018
12,19690,HA,HA,Hawaiian Airlines Inc.,3,15929254,0,7181169,0,7181169,23110423,15967302,7181169,23148471,29553404,0,13821733,0,13821733,43375137,29626540,13821733,43448273,2018
12,20370,KAQ,KAQ,Kalitta Air LLC,2,0,0,0,0,0,0,3765261,3114953,6880214,0,0,0,0,0,0,7028046,6821090,13849136,2018
12,21629,KD,KD,Western Global,1,0,0,0,0,0,0,1522627,669524,2192151,0,0,0,0,0,0,2964857,1442526,4407383,2018
12,21634,KH,KH,Aloha Air Cargo,1,478286,0,0,0,0,478286,478286,0,478286,880599,0,0,0,0,880599,880599,0,880599,2018
12,20372,KLQ,KLQ,Kalitta Charters II,1,0,0,0,0,0,0,113975,53156,167131,0,0,0,0,0,0,270419,139182,409601,2018
12,20169,L2,L2,Lynden Air Cargo Airlines,1,106261,0,0,0,0,106261,219581,0,219581,230050,0,0,0,0,230050,538326,0,538326,2018
12,20151,M6,M6,Amerijet International,2,0,0,0,830871,830871,830871,699790,1320662,2020452,0,0,0,1673761,1673761,1673761,1409703,2660428,4070131,2018
12,20398,MQ,MQ,Envoy Air,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,1,0,0,0,0,0,0,19529,30173,49702,0,0,0,0,0,0,78036,1068551,1146587,2018
12,20108,NC,NC,Northern Air Cargo Inc.,1,347640,0,0,0,0,347640,401947,0,401947,711359,0,0,0,0,711359,826432,0,826432,2018
12,20416,NK,NK,Spirit Air Lines,3,31404327,0,0,4486332,4486332,35890659,31404327,4486332,35890659,62878234,0,0,8982605,8982605,71860839,62878234,8982605,71860839,2018
12,20397,OH,OH,PSA Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,20304,OO,OO,SkyWest Airlines Inc.,3,8477821,0,0,0,0,8477821,8477821,0,8477821,19095798,0,0,0,0,19095798,19095798,0,19095798,2018
12,20177,PFQ,PFQ,Asia Pacific,1,0,0,0,0,0,0,0,460223,460223,0,0,0,0,0,0,0,1075300,1075300,2018
12,20100,PO,PO,Polar Air Cargo Airways,3,3234784,733771,13255025,0,13988796,17223580,3234784,13988796,17223580,5906247,1737593,26195654,0,27933247,33839494,5906247,27933247,33839494,2018
12,19687,QX,QX,Horizon Air,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,4308507,0,0,677633,677633,4986140,4820011,711214,,8713955,0,0,1406377,1406377,10120332,10234950,1492741,11727691,2018
12,20447,U7,U7,USA Jet Airlines Inc.,2,0,0,0,0,0,0,648588,30112,678700,0,0,0,0,0,0,1214526,121050,1335576,2018
12,19977,UA,UA,United Air Lines Inc.,3,142854724,56029877,55780672,32776274,144586823,287441547,143930940,144825950,288756890,275410791,109397007,113811159,68269995,291478161,566888952,277512225,291961751,569473976,2018
12,20195,WI,WI,Sky Lease Cargo,1,0,0,0,0,0,0,267465,521082,788547,0,0,0,0,0,0,701552,1091983,1793535,2018
12,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0,0,0,0,0,0,64970,0,64970,0,0,0,0,0,0,168103,0,168103,2018
12,20377,X9,X9,Omni Air International LLC,2,0,0,0,0,0,0,632636,1899102,2531738,0,0,0,0,0,0,1584314,4588387,6172701,2018
12,20207,XP,XP,XTRA Airways,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,20378,YV,YV,Mesa Airlines Inc.,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12,20452,YX,YX,Republic Airline,2,21048,0,0,0,0,21048,21048,0,21048,50043,0,0,0,0,50043,50043,0,50043,2018
12,19393,WN,WN,Southwest Airlines Co.,3,173203901,0,0,2440902,2440902,175644803,173448291,2440902,175889193,351339537,0,0,5730304,5730304,357069841,351820604,5730304,357550908,2018
